Category_Url,Product_url,ratings,reviewCounts,documents
https://www.walmart.com/cp/video-games/2636,https://www.walmart.com/ip/HTC-VIVE-Cosmos-VR-Headset-System-2-Months-VIVEPORT-Infinity-Subscription/352465058,3.6,8,"HTC VIVE Cosmos VR Headset & System + 2 Months VIVEPORT Infinity Subscription Venture into the next era of virtual reality with VIVE Cosmos, a system designed to maximize simplicity, experience, and possibility.  I bought this for my 14 and 15 yr old grandsons, they Love it; nothing was missing, fast shipping to my door. I will be buying another one as soon as I get More money! THANK YOU WALMART!! This product is definitely something I would consider absolutely dreadful only when you compare it to other VR products because on it's own. It's okay? The biggest issues you'll find will be in the tracking. In order for this to work right you will need a well lit room and PLENTY of things lying around to be used as ""landmarks"" for the trackers, if anything falls short of this, it will be a borderline unusable experience. I would strongly recommend either a Rift S for entry level VR or a Valve Index for Enthusiast grade. All in all, there are much better options available."
https://www.walmart.com/cp/video-games/2636,https://www.walmart.com/ip/Star-Wars-Arcade-Machine-w-Riser-Arcade1UP/542787132,4.6,99,"Star Wars Arcade Machine w/ Riser, Arcade1UP <b>The Star Wars Home Arcade Game</b> I couldnt be happier with this arcade. It sits higher than all the other arcade1up machines and the new volume control and double speaker sound amazing. The yoke is very responsive and the lighted marquee makes it look awesome at night. Happy customer here Poor product. Had an intermittent green line the first few times it was used. Have played it maybe 10 times and after 100 days looks like green snow all over the screen with a line through it. Only a 90 warranty. Would never purchase again. Cheap and unreliable. They don't even have a replacement screen available - useless"
https://www.walmart.com/cp/video-games/2636,https://www.walmart.com/ip/Oculus-Quest-2-Advanced-All-In-One-Virtual-Reality-Headset-64-GB/484166583,4.4,23,"Oculus Quest 2 — Advanced All-In-One Virtual Reality Headset — 64 GB Oculus Quest 2 is our most advanced all-in-one VR system yet. Every detail has been engineered to make virtual worlds adapt to your movements, letting you explore awe-inspiring games and experiences with unparalleled freedom. No PC or console required. Get the most out of each moment with blazing-fast performance and next-generation graphics. Stay focused with a stunning display that features 50% more pixels than the original Quest. Or take a break from the action and grab front-row seats to live concerts, exclusive events and more. The redesigned Touch controllers feature improved ergonomics and intuitive controls that transport your gestures, motions and actions directly into VR. You can even connect your VR headset to a gaming-compatible computer with an Oculus Link cable to access hundreds of PC VR games and experiences. Quest 2 also lets you bring your friends into the action. With live casting, you can share your VR experience with people around you. Or meet up with friends in virtual worlds to battle in multiplayer competitions or just spend some time together. With Oculus Quest 2, there’sno end in sight to what you can play, create and discover in virtual reality i cant stop thinking about this, i have been playing on psvr but i cant wait to not having to deal with cables and only being able to face in one direction for games like superhot and arizona sunshine. i just want it so bad, i dont feel like i can wait 2 days So the fact it comes with cable to connect to a gaming pc is sketchy and suggests that it still underperforms compared to the rift and rift s.  The last quest was a cartoon version of VR this sounds like another half cocked version of what wireless VR should be. To make a good wireless VR set its going to cost double. No way around it. Oculus is going the cheap route so they can attempt to alleviate the recent loss in active facebook accounts."
https://www.walmart.com/cp/video-games/2636,https://www.walmart.com/ip/Oculus-Quest-64GB-VR-Headset/472031416,4.5,405,"Oculus Quest 64GB VR Headset Oculus Quest is an all-in-one gaming system for virtual reality. No wires. No PC. Just set up with the Oculus mobile app, and you're free to explore VR from almost anywhere. Sensors inside the headset precisely track your movements and instantly translate them into VR, while helping you steer clear of nearby objects. And with Oculus Touch controllers, your hands are in the game, so you can see your every gesture and feel the power of every impact. Take VR gaming to the next level. And everywhere else. Son is thrilled with this his 23th birthday present Didn't know the quest 2  was coming out 1 month later. Paid full price $500 plus a warranty. 
Thank goodness I'm in the return window. I'll go 3 wks without VR to get a quest 2 for $100 less"
https://www.walmart.com/cp/video-games/2636,https://www.walmart.com/ip/Oculus-Rift-S-PC-Powered-VR-Gaming-Headset/231668381,4,103,"Oculus Rift S PC-Powered VR Gaming Headset This product requires a PC to operate. Oculus Rift S puts you at the center of virtual reality's most pulse-pounding, PC-powered gameplay. See the action unfold all around you through our sharpest lenses and next-generation optics. Lose yourself in the experience with a comfortable, improved design that lets you start playing faster and keep playing longer. Oculus Insight tracking gives you the power to move throughout your playspace in any direction. No external sensors. No complicated setup. Just hands-on action and interaction with our updated Oculus Touch controllers right out of the box. Step into the game and the future of PC VR. The Oculus Rift S is a great problem. Walmart shipped my item very fast, and the package it arrived in was very secure. Walmart provides shipping details omg he product as well, so if you live in an apartment complex like I do, there will be no worry of when it arrives.

The Oculus Rift S provides the ULTIMATE gaming experience. Yes, you will need a medium - high performing PC to see the benefits; however, this provides much better graphics and more gaming options compared to the Oculus Quest. I have gotten two Oculus Rift S from Walmart. The first had a defect with the lens and so Walmart replaced that with another Oculus. The second one has a defect with the headband. I know they say third times the charm but I'm gonna try a different store and hope that their stock is better."
https://www.walmart.com/cp/video-games/2636,https://www.walmart.com/ip/HTC-VIVE-Cosmos-VR-Headset-System-2-Months-VIVEPORT-Infinity-Subscription/352465058,3.6,8,"HTC VIVE Cosmos VR Headset & System + 2 Months VIVEPORT Infinity Subscription Venture into the next era of virtual reality with VIVE Cosmos, a system designed to maximize simplicity, experience, and possibility.  I bought this for my 14 and 15 yr old grandsons, they Love it; nothing was missing, fast shipping to my door. I will be buying another one as soon as I get More money! THANK YOU WALMART!! This product is definitely something I would consider absolutely dreadful only when you compare it to other VR products because on it's own. It's okay? The biggest issues you'll find will be in the tracking. In order for this to work right you will need a well lit room and PLENTY of things lying around to be used as ""landmarks"" for the trackers, if anything falls short of this, it will be a borderline unusable experience. I would strongly recommend either a Rift S for entry level VR or a Valve Index for Enthusiast grade. All in all, there are much better options available."
https://www.walmart.com/cp/video-games/2636,https://www.walmart.com/ip/Star-Wars-Arcade-Machine-w-Riser-Arcade1UP/542787132,4.6,99,"Star Wars Arcade Machine w/ Riser, Arcade1UP <b>The Star Wars Home Arcade Game</b> I couldnt be happier with this arcade. It sits higher than all the other arcade1up machines and the new volume control and double speaker sound amazing. The yoke is very responsive and the lighted marquee makes it look awesome at night. Happy customer here Poor product. Had an intermittent green line the first few times it was used. Have played it maybe 10 times and after 100 days looks like green snow all over the screen with a line through it. Only a 90 warranty. Would never purchase again. Cheap and unreliable. They don't even have a replacement screen available - useless"
https://www.walmart.com/cp/outdoor-play/14521,https://www.walmart.com/ip/Step2-All-Star-Sports-Climber-and-Toddler-Jungle-Gym-with-Slide-and-3-Balls/21187722,4.6,1182,"Step2 All Star Sports Climber and Toddler Jungle Gym with Slide and 3 Balls <p>Shoot, toss, climb and kick with the Step2 All Star Sports Climber. This fun slide combo is designed to keep children active. Activities include a basketball hoop, climbing ladder, football toss, soccer goal and fun slide. The Step2 sports climber teaches children important hand-eye coordination and fine motor skills from a young age that will transfer over to other activities as they continue to grow. This item offers something for every one and is an excellent way to keep multiple children occupied at once. They can kick around the soccer ball, toss the football around or shoot hoops while yet another child takes a ride down the climber slide with the built-in steps. This set provides a safe and easy challenge for children and can be used both indoors and out.</p> We bought this as a birthday present for our soon to be one year old.  We set it up when it came which was simple and our boy uses it with our assistance.  We set it up in his playroom and we both probably get more use out of it than he does mostly because it's fun to shoot hoops when he is playing with a toy nearby.  This is something he will grow into for sure and good use out of.  He smiles watching us shoot baskets and he has even tried to dunk a couple of times.  Fun stuff.  Good memories to come! This looks cute but be aware it requires a 4"" piece of wood to put together. If you're like me you don't have random blocks of wood at your house. Also the balls require a pump, not included. Other than that it's an okay product."
https://www.walmart.com/cp/outdoor-play/14521,https://www.walmart.com/ip/Step2-Busy-Ball-Water-Table-With-Ten-Balls-And-Water-Scoops/36883789,3.9,149,"Step2 Busy Ball Water Table With Ten Balls And Water Scoops <p>The Step2 Busy Ball Play Table provides a fun and engaging source of activity for little ones. Suitable for indoor or outdoor use, it includes 10 in various colors that kids can send from the top to the bottom of the table using one of three different paths. They float once they fall into the water and can also be placed in the central spinner to send them moving in a circle. Children can also use the flippers on the side to launch balls into the basin of this water play table. A scoop is included so kids can easily retrieve them for another trip down to the water or when playtime is over. This Step 2 play table can be used with or without water, and a drain plug allows for quick and convenient emptying.</p> Keeps them busy they love playing with it. Opened it up, got my daughter all excited only to find out the screws were missing.  So this probably would of been a nice toy but we didn't get to find out. Have to return."
https://www.walmart.com/cp/outdoor-play/14521,https://www.walmart.com/ip/Step2-Naturally-Playful-Adventure-Lodge-Outdoor-Swing-Set-with-Glider/20439814,-1,-1,
https://www.walmart.com/cp/outdoor-play/14521,https://www.walmart.com/ip/Step2-Waterfall-Discovery-Wall-Water-Activity-Toy/54060140,-1,-1,
https://www.walmart.com/cp/outdoor-play/14521,https://www.walmart.com/ip/Step2-Naturally-Playful-Welcome-Home-Playhouse-for-Toddlers/24502080,-1,-1,
https://www.walmart.com/cp/outdoor-play/14521,https://www.walmart.com/ip/Step2-Play-Up-Double-Slide-and-Climbing-Wall-for-Toddlers/13070214,4.7,109,"Step2 Play Up Double Slide and Climbing Wall for Toddlers Keep kids active with the Step2 Play Up Double Slide Climber Playset. This item is an engaging choice for ages 2 to 6 years. It's a fun way to help little ones get their wiggles out indoors or outside. Use this unit at a home, daycare or preschool. Children can gain valuable gross motor skills, muscle development and confidence as they climb, slide and play pretend on a this kids' climber playset that's just their size. The large, two-tiered platform features dual slides for active adventures. With a ladder and a climbing wall, little folks have plenty of options for clambering. Each offers sturdy footholds to help kids ascend with ease. A rotating steering wheel is built in to inspire imagination and creativity. Safety features include an integrated handhold on the ladder and rounded edges throughout. Its bright colors ensure that it pairs well with typical kid-friendly decor. Durable poly construction stands up to lots of use.This Step2 Playset is suitable for up to three kids at a time (or 180 lbs). It requires some adult assembly.  Perfect size for 1-4 yr olds. Bought this for our 2 yr old grandson and its perfect he loves it. Nice size also, I thought it would be a little smaller but its not its actually a little bigger then I thought. Well worth the money we also anchored it in the ground swing set anchors since we get good wind where we put it. This is in the item description "" Limit of three children who can play at one time with a maximum total weight of 180 pounds "". Now tell my why there are 5 kids shown playing on it in the item picture. Hmmmmmmmmmmmm"
https://www.walmart.com/cp/outdoor-play/14521,https://www.walmart.com/ip/Game-Time-Sports-Climber/121146076,4.4,88,"Game Time Sports Climber Tiny athletes are sure to have a blast as they climb, dunk, slide, kick and crawl with this Step2 Climber. Youngsters can shoot some hoops with the built-in basket, kick a goal through the crawl-through space and tally up the points with the score board. Children will develop their gross motor skills by climbing up the ladder and sliding down the slide. The active play fun never ends with the Game Time Sports Climber!Game Time Sports Climber Excellent product, useful, kids enjoyed, very secure. Never received it. Took almost 20 days. Then just to find out they never shipped it after i contacted them 4 times. I asked for a refund and still haven't received it. Won't purchase from this company ever again."
https://www.walmart.com/cp/outdoor-play/14521,https://www.walmart.com/ip/Step2-Rain-Showers-Splash-Pond-Water-Table-for-Kids/55358396,-1,-1,
https://www.walmart.com/cp/outdoor-play/14521,https://www.walmart.com/ip/Step2-Cascading-Cove-Sand-Water-Table/43341518,4.8,124,"Step2 Cascading Cove Sand & Water Table Separated by a molded-in roadway, the two-sided activity table features both a sand and water side for tons of sensory play! Kids can sail boats and splash in the water, make sand castles in the sand, and race cars across the bridge roadways all under the shade of the included umbrella. The outdoor activity table’s lid can also be used as another play surface with its molded-in roadway design. When playtime fun is done, clean-up is easy with drain plugs in both sides. And, the lid’s elastic tie-downs secure it to the table, keeping out potential critters and providing covered toy storage. I love that it has an umbrella for shade.  My grandson really enjoys it. Would love this if it weren't for the fact that both sides leak. I've tried water on both sides, and neither stopper will hold it - leaks right out around the stopper. Would love to find a way to replace just the stoppers, but can't seem to find somebody to contact to try this. I certainly don't want to go into a store to return this huge thing.....purchased and had it delivered so we could avoid going into stores during this time of ""social distancing."" An expensive disappointment."
https://www.walmart.com/cp/outdoor-play/14521,https://www.walmart.com/ip/Step2-Rise-and-Fall-Water-Ball-Table/174033321,-1,-1,
https://www.walmart.com/cp/outdoor-play/14521,https://www.walmart.com/ip/Step2-Whisper-Ride-II-Kids-Push-Car/21187771,4.6,609,"Step2 Whisper Ride II Kids Push Car Take this stylish kids’ toy push car out for a stroll with your little one! They’ll have a blast in the Step2 Whisper Ride II™ pretending to drive their very own supercar with the movable steering wheel and realistic horn. Buckle up with the included seat belt, pack some snacks in the under-hood storage, and use the cup holders for drinks. This ride-on car features Whisper Wheels™ for reduced road noise, along with an easy-fold handle for effortless transportation and storage wherever the next adventure leads. Redesigned from our classic Whisper Ride Cruiser™ model, the Whisper Ride II has a larger interior so toddlers can travel in style and comfort. Made in USA of US and imported parts. I purchased this product so that I could take my 2 year old with me on long walks at the park. Its great and comfortable. So far my son enjoys the ride and has not complained. Performs well on rough terrains and rides smooth at all times. The only complain is the locking mechanism for the handle, but other than that this is a perfect product to entertain a child and motivate adults to go out for walks. Love the car. Hate the customer service. 
I purchased this car brand new for $101. A day later it was on sale for $66. I called customer service to get the price match - they agreed and i have yet to receieve the funds going on 2 weeks later now. The car showed up a week later than orginal delivery in less than new condition. Scratches everywhere, dirt, scuff marks etc. called walmart again - they said its a 3rd party seller and the seller will contact me in 48 hours. Its been 4 days now since that phone call and i still have yet to hear from the seller or walmart. Nor have i receievd my price match money. Long story short - ill be purshing thru amazon from now on. Customer service is top notch compared to what ive dealt with with walmart."
https://www.walmart.com/cp/outdoor-play/14521,https://www.walmart.com/ip/Step2-Fun-With-Friends-Kitchen-Tan-Kitchen-Play-Set/434550185,-1,-1,
https://www.walmart.com/cp/outdoor-play/14521,https://www.walmart.com/ip/Step2-Wonderball-Fun-House-includes-20-balls-Pitcher-and-Boiling-Pot/45799841,4.7,155,"Step2 Wonderball Fun House includes 20 balls Pitcher and Boiling Pot The Step2 Wonderball Fun House provides all-around ball play. On the outside, toss balls on the roof and watch as they fall through the maze of activities, making fun plinking sounds as they go. On the inside, place balls on the counter and watch as they zig zag. Flip the balls into the house, or into the maze with the included flipper. Helps toddlers develop fine motor skills with put and take play. The working Dutch door provides open and close play. The open design provides parents with a fun view of all the laughter and play taking place. When playtime is done, balls can easily be stored in the bottom basin. I would say overall this product is good what I did not like was the fact that I had to create my own holes when I put in the screws. Some of the shelves did not line up correctly and the screw threads were exposed after installation. Some surfaces where the shelves met the wall were not even to allow the ball to flow through easily. Aside from that, my kids love the product and have a blast regardless of the imperfections. I disliked missing pieces. Other than that my children love it."
https://www.walmart.com/cp/outdoor-play/14521,https://www.walmart.com/ip/Step2-All-Around-Playtime-Patio-with-Canopy-with-16-Play-Accessories/55358393,-1,-1,
https://www.walmart.com/cp/outdoor-play/14521,https://www.walmart.com/ip/Step2-Woodland-Adventure-Playhouse-Slide-Outdoor-Wood-Play-Set-with-Slide/841421699,4.6,19,"Step2 Woodland Adventure Playhouse & Slide Outdoor Wood Play Set with Slide Check out this kids’ outdoor playhouse with features like an extra-long slide and molded-in sink and cooktop! Kids will have hours of pretend play fun with the Step2 Woodland Adventure Playhouse & Slide™, from the real working door to the upper lookout platform. Durable wooden components and EverTough™ resin construction create the classic look and mixed texture styling, a great addition to any backyard. Join in the exciting adventures as kids transform their playhouse into a castle, pirate ship, house boat, forest treehouse and more, all by using their imaginations! <div class=""review-text""><p>I ordered this playset for my granddaughter to have something to play on during the stay at home order for the cornavirus. It came much quicker than we anticipated. My husband and my son worked on constructing it. It took one afternoon and one morning to finish. The quality is very good. My granddaughter absolutely loves the slide! Her favorite thing to do is to pretend the Big Bad Wolf is coming to get the pigs. She has a blast! She can't wait to come to Nana's house to play in the playset. It has been a great purchase! I would definitely buy it again. The house and slide are so sturdy another adult can get in and play with her. We received the playset just before Easter, so we hid eggs in it. My granddaughter loved opening eggs at the top of the slide! She thinks her new ""house"" is ""so fun!""</p></div> <div class=""review-text""><p>Bought this a few weeks ago and finally have it assembled. Not to hard to assemble, had my husband do it took him a couple of hours. Impressed with quality and functionality.</p></div>"
https://www.walmart.com/cp/outdoor-play/14521,https://www.walmart.com/ip/Step2-Charming-Cottage-Playhouse/516760483,-1,-1,
https://www.walmart.com/cp/outdoor-play/14521,https://www.walmart.com/ip/Step2-Real-Projects-Workshop-and-Tool-Bench-with-65-Part-Accessory-Set/4861087,4.5,559,"Step2 Real Projects Workshop and Tool Bench with 65 Part Accessory Set Help the little builder or engineer in your life get to work with a Step2 Real Projects Workshop and Tool Bench. Its 65 accessories offer hours of realistic playtime fun that help him develop important skills. The Step2 tool bench is awesome for kids ages 2 to 8. It features building pieces that have interlocking notches, so they are easy for little hands to assemble. The construction bits in this kids' tool bench set also feature holes for nuts and screws, so he can get the job done right. This Step2 real projects workshop and tool bench also features blueprint woodworking plans for objects like a boat, tool caddy, birdhouse and airplane, so the set is also challenging to use. Some of the ""wood"" pieces even float, for bath time fun. There's a battery-powered drill that has realistic sounds and interchangeable drill bits that actually work and a sturdy table includes a spring-action vise, pull-out storage bin and top and bottom shelves.Each Step2 tool bench measures 35.12"" H x 22.75"" W x 14.5"" D.  Good quality product for the price. Needed some assembly. We used an electric screwdriver for the two screws, which made it fast and easy. My 2yr old grandson loves it. The drill and screwdriver really turn the screws and the wood project pieces add to the fun. Even his older siblings enjoy playing with it! I thought for 92 Dollars plus tax, this was very expensive for what you get.  The stand seemed very wobbly and it easily tipped over. My son was disinterested.  I ultimately returned it."
https://www.walmart.com/cp/outdoor-play/14521,https://www.walmart.com/ip/Step2-Little-Bakers-Kids-Play-Kitchen-with-30-Piece-Accessory-Play-Set/23756695,4.6,539,"Step2 Little Bakers Kids Play Kitchen with 30 Piece Accessory Play Set Little ones will love cooking up meals just like mom and dad with this Step2 Little Bakers Kitchen. Use the special pots and pans to see the stove burner light up and hear real cooking sounds. This Step2 kitchen is made to give the look and feel of a real kitchen for more authentic play. Kids will also enjoy that this little play kitchen comes with a 30-piece accessory set, so they can start cooking their favorite meals right away. Made from plastic, this kitchen is also designed with durability in mind. It even has an attractive granite-look counter top, plate rack and storage shelf. A Step2 doll set is also attached, so your child can cook alongside her favorite doll (sold separately). Fun feminine colors give the Step2 kitchen an attractive look that will pair seamlessly with your playroom decor. Bring home the Step2 Little Baker's Kitchen today. Love love this hard sturdy plastic love it my twins are super happy with it perfect size my girls are almost 4 even my 7 year old loves it best 109 $ spent my daughter was  very excited about this but we had to return because the toy was damaged. it looks like it might have been dropped there is a big indentation on the side."
https://www.walmart.com/cp/outdoor-play/14521,https://www.walmart.com/ip/Step2-Pro-Play-Workshop-Utility-Bench-Play-Workbench-for-Kids/337785875,4.4,39,"Step2 Pro Play Workshop & Utility Bench Play Workbench for Kids This interactive kids’ workshop playset is a little builder’s dream! With such a large workbench space, pull-out utility bench, and tons of included accessories, multiple kids can explore woodworking together for fun social play. Kids can use the real working spring-action vise to hold the Durafoam™ pieces that look just like real wood as they build their creations! Your little one will always have the right tool for any job with the included battery-operated pretend power drill and drill press, hammer, hand saw, table, saw and even more tools. Pretend play comes to life through fun building projects that flex little builders’ creativity and fine motor skills. And, this workbench playset includes realistic storage space like the pegboard, jars, and bins, just like real workshops! We feel this work station provides hours of enjoyment that include creativity, imagination, organization, decision making, and fun.  Our 3-1/2 year old son loves the variety of tools and to fit the pieces of wood together to create things.  He and I assembled a bird house and a police car, but could have used two larger circles for wheels.  Needless to say he was happy with how his project turned out. Great concept, toddlers in my daycare love it. The plastic jars and any tools we hang on the backboard just fall right off because the plastic backboard piece has a natural bow to it. I would highly recommend getting something in wood so you don't have this problem. We disposed of the box so can't return it but definitely regret buying this."
https://www.walmart.com/cp/outdoor-play/14521,https://www.walmart.com/ip/Step2-Push-Around-Buggy-10th-Anniversary-Edition-Kids-Ride-On-Toy-Push-Car-Pink/15908053,4.7,508,"Step2 Push Around Buggy 10th Anniversary Edition Kids Ride On Toy Push Car, Pink This Step2 Anniversary Edition Push Around celebrates the classic toddler's buggy! This parent powered ride-on makes strolling through the neighborhood and park a breeze. Little ones will enjoy steering their pretend play wheel and driving all around town. This adorable character themed ride-on will make transitioning from a stroller to a buggy easy and fun! We bought our first push buggy car 21 years ago for our daughter. It was a hit. We used it  instead of a stroller many times for walks, short trips to the doctors visits, stores and the mall, other appointments which may be boring. This kept her secure, entertained and made errands fun for her. The hood lifts up for storage. If you can't find the sippy cup dont forget to look in thr car. Our first car lasted and had been passed down time amd time again to many cousins. Now our grandchildren  have thr pink 10th Anniversary Addition. We have had it 4 years now. For some reason when our 1st grandchild was 5 months old the handle broke. I was surprised as our first never had. I contacted the manufacturer and they replaced it as a one time courtesy for no cost. Its still like brand new. We love taking them to thr basket ball court and pushing them across the court back and forth. Definately handy having during pandemic to keep them safe from touching things for trips to change it up from a stroller. Photos below like mother like daughter. Definately recommend. the tires broke off within a month..poor quality"
https://www.walmart.com/cp/outdoor-play/14521,https://www.walmart.com/ip/Step2-Sizzle-Smoke-Barbecue-BBQ-Toy-Grill-with-15-Piece-Accessory-Play-Set/107433906,4.4,62,"Step2 Sizzle & Smoke Barbecue (BBQ) Toy Grill with 15 Piece Accessory Play Set Dad will be jealous! This Step2 Sizzle and Smoke Barbecue (BBQ) Grill set features realistic sizzling sounds, water vapor for cool “smoke” effect and pretend play propane tank and the barbeque grill burner knobs actually turn for added fun for toddler play up to 7 years of age. The Sizzle and Smoke Barbecue Grill burners can grill up 2 steaks and 2 ears of corn on the main burners or heat up a pot on the side burner (all included). Once the barbecue is finished underneath the burner is storage behind two pretend stainless steel cabinet doors for all the plates, knives, forks and bbq sauce. The Sizzle and Smoke Barbecue (BBQ) Grill comes with a 15-piece accessory set included which will allow all children to become a true pitmaster! 3 year old loves it! Easy to put together and steam and sound is so cool. Grills lid is warped. Its lop sided and have stress marks on it. I bought it for my sons birthday, just took it out of the box today to put together. Not happy about this at all!"
https://www.walmart.com/cp/outdoor-play/14521,https://www.walmart.com/ip/Step2-Fun-With-Friends-Kitchen-Tan-Kitchen-Play-Set/290049603,4.5,160,"Step2 Fun With Friends Kitchen Tan Kitchen Play Set From the molded-in single-serve coffee station and realistic amenities to the modern detailing and working appliance doors, the Step2 Fun with Friends Kitchen™ is a cozy play kitchen packed with tons of kid-friendly functionality! This stylish pretend play kitchen includes a molded-in sink, pretend appliances, realistic stovetop burner with lights and sounds, and more. Little chefs can’t wait to entertain in this large play kitchen for kids, complete with a station for their pretend pets to eat and drink. Did you know pretend kitchen role play encourages kids to think creatively? It’s true! They’ll practice engaging social play to flex skills like sharing, storytelling, and problem solving with kitchen play, too. I'm not very handy but yet I put this kitchen set together in about a hour. You have to make your own holes when putting the screws in but it wasn't that back. My 3 yr old loves it and I'm glad I purchased it. Product was very easy to assemble however it showed up and was delivered to my neighbor house which I m thankful they came and told because I received a email that said delivered and get to my home and theres nothing, look around my house by the way my home is gated so I believe the delivery guy wasnt sure if he should enter but a simple email or text couldve worked."
https://www.walmart.com/cp/outdoor-play/14521,https://www.walmart.com/ip/Step2-Motorcycle-Ride-On-for-Kids-Red/9854954,4.2,103,"Step2 Motorcycle Ride-On for Kids, Red <p>This Step2 Motorcycle is an authentic-looking, 4-wheel motorcycle that can provide hours of racing fun for your little one. With its easy foot-to-floor play, it can have kids gliding around all day long. It features racer-like seating with wide wheels for easy rider balance, a realistic headlight and brake light, air intake decals and easy-grip handles. This 4-wheel kids' motorcycle is an ideal speed for your little rider. They can go from riding down the hall inside your home or basement to riding down the sidewalk or cruising through the park for lots of fun and entertainment. It can provide your little one with tons of adventures. Add the Step2 Motorcycle to your child's play accessories or give it as a gift and watch your little one smile with delight. </p> For The first step the round plastic rings are bit tough to push in with the hammer as recommended would not go in. So i ran the red plastic frame of the motorcycle where the rings go under hot water just enough until the red plastic got soft enough to push the rings inn and it worked fine heat expands plastic. After that the building process was easy. My 2-year-old grandson loves this:) He rides it all through the house."
https://www.walmart.com/cp/outdoor-play/14521,https://www.walmart.com/ip/Step2-Grand-Walk-In-Play-Kitchen-Grill-with-103-Piece-Play-Food-Accessory-Play-Set/21287801,4.1,78,"Step2 Grand Walk-In Play Kitchen & Grill with 103 Piece Play Food Accessory Play Set Step2 Grand Walk-In Kitchen & Grill with 103 Accessories lets children use their imaginations to cook up a good time.The Step2 Grand Walk-In Kitchen & Grill lets children use their imaginations to cook up a good time. Kids can pretend to cook, serve food, organize the refrigerator, talk on the phone, and more. With an attached dining area, this kids' kitchen play set encourages multi-child play inside and out. This child kitchen set has realistic electronic features including a grill, an electronic stovetop with a burner, and a phone. The large sink allows children to play with the swivel faucet by simply pushing a button. This Step2 Grand Walk-In Kitchen & Grill also has a realistic-looking refrigerator to enhance the role-playing experience. The refrigerator opens up to allow storage inside. Made out of hard plastic, this play set has a durable construction that will last for years of use. This kids' kitchen play set comes with 103 kitchen accessories. Instructions are included for simple assembly. 4 AA batteries are required (not included) to operate the electronic features. This Step2 Grand Walk-In Kitchen & Grill measures 43.2"" wide x 32.7"" high with a 24"" diameter when assembled.   This was exactly what I expected. The quality is very durable for a child. The only issue my husband and I had was the instructions. The pictures were great but more verbiage in detail would have made putting the parts together much easier. My grand-daughter is going to love it. I wish we had this when I was a child. There are some parts that did not fit properly. The grill hood is the wrong size. Now I have to figure out how to report this."
https://www.walmart.com/cp/outdoor-play/14521,https://www.walmart.com/ip/Step2-Best-Chef-s-Kitchen-Kids-Play-Kitchen-Set/46889472,4.5,184,"Step2 Best Chef's Kitchen Kids Play Kitchen Set Little chefs can’t wait to whip up some fun with the Best Chef’s Kitchen™ pretend kitchen playset by Step2. The stylish, open design and fresh colors complement any play area and allow for engaging social play! Toddlers will have a blast pretending to cook on the pretend stovetop burner that features real lights and sounds, as well as serving delicious pretend brewed coffee to guests with the included coffee pot. Sharing the play kitchen’s accessories and appliances gets kids interacting with each other, building social skills as they cook and play the day away! When playtime fun is done, multiple accessory hooks and shelves along with the recycling bin help keep this playset looking neat and tidy. Very durable and easy to put together. I don't do a lot of reading when I buy stuff unfortunately so I just go by the pictures. These pictures made me think there would be some food products but it was only dishes and condiments. It will probably be a year before I remember to get some food items. Wish it came with just a few actual foods since everything else is included. It's a pretty cute set with some nice pieces for the kids to work with
We've had it for almost a year and kids still enjoy their little plays with it
My only con, that blue door does not stick; keeps popping off with the slighest move so we have it by the wall or it'll just fall off. It's very annoying"
https://www.walmart.com/cp/outdoor-play/14521,https://www.walmart.com/ip/Step2-Push-Around-Buggy-GT/55317472,4.4,76,"Step2 Push-Around Buggy GT Turn heads as you ride around town in the modern Push Around Buggy GT by Step2. This modern kid's ride-on allows little ones to have a comfortable ride around the neighborhood while they steer the steering wheel for pretend play fun. Parents can take toddlers on a long stroll by storing their favorite snack or drink the under the hood storage compartment. This children's push car is perfect for any little car enthusiast! Good quality and right fit for my son. I just find it noisy on concrete surface but it's understandable as the wheels is made of plastic not rubber. Overall, I am happy with my purchase. the box was damaged, and the car was returned and it was missing a part,someone else had this car an return it an Walmart sending it to me. they new it was a returned someone else's return it."
https://www.walmart.com/cp/outdoor-play/14521,https://www.walmart.com/ip/Step2-Big-Builders-Pro-Play-Workshop-for-Kids/783432233,4.7,37,"Step2 Big Builders Pro Play Workshop for Kids From pretend woodworking to carpentry, little ones have everything they need to build big things with the Big Builders Pro Workshop™ by Step2. Whatever they imagine, they can build with this kids’ workbench playset. The variety of pretend equipment in the 45-piece accessory set makes anything possible. Build the included birdhouse and paint it with water and the included paint tools, to watch it change color! Even more details like the many storage options, power drill with real sounds, and a spring action vise make this workbench activity center a must-have for little builders. As they play, little ones will develop their fine motor skills as they hammer, saw, and drill. Plus, the large workbench design is a great way for kids to practice stimulating social play with friends. Turn on the working overhead light and get building! My grandson loves to fix things and this step 11 workshop he absolutely loves . He loves everything about this workshop and even the drill . He had a small tool case and loved it ! This workshop was a gift from his grandparents to my Grandson and he was so excited and played with it immediately ! It's adorable and well worth it ! will not stay together comes with no screws it wobles and will slide right apart bought my daughter one to they both do think there going back"
